Employee_ID,Age,Gender,Department,Job_Role,Experience,Education,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Joining_Date,Attrition,City,Employment_Type,Manager_Rating,Sick_Leaves,Attrition_Flag,Salary_Thousands
674,50.0,Female,Marketing,SEO Executive,1,Master,67353.0,1,5.0,Yes,49,Yes,64,2,No,2020-11-28,No,Islamabad,Full-Time,10,1,0,67.353
675,23.0,Male,Marketing,SEO Executive,2,Bachelor,52867.0,5,3.0,Yes,44,Yes,79,2,No,2020-09-27,Yes,Karachi,Full-Time,5,3,1,52.867
676,35.0,Female,HR,HR Executive,0,PhD,42110.0,5,7.0,Yes,55,Yes,48,1,No,2022-09-11,No,Faisalabad,Contract,6,5,0,42.11
677,45.0,Female,Finance,Accountant,4,Bachelor,72315.0,1,7.0,Yes,50,Yes,55,3,No,2025-10-22,No,Islamabad,Contract,7,13,0,72.315
678,56.0,Female,IT,Software Engineer,28,Master,241154.0,4,5.0,Yes,43,Yes,29,11,No,2014-09-17,No,Islamabad,Full-Time,8,9,0,241.154
679,40.0,Female,HR,HR Executive,1,Master,50950.0,1,7.0,No,40,Yes,14,2,No,2014-10-05,No,Rawalpindi,Full-Time,5,15,0,50.95
680,38.0,Male,Sales,Sales Manager,12,Bachelor,210211.0,2,5.0,Yes,36,Yes,33,12,No,2021-07-02,No,Islamabad,Full-Time,8,7,0,210.211
681,26.0,Male,Finance,Accountant,5,Bachelor,91074.0,1,4.0,Yes,42,No,70,6,No,2013-12-13,Yes,Faisalabad,Full-Time,6,8,1,91.074
682,27.0,Female,HR,HR Executive,3,Master,90193.0,3,8.0,No,45,No,77,3,No,2014-03-15,No,Lahore,Full-Time,9,14,0,90.193
683,27.0,Male,Marketing,Marketing Specialist,4,PhD,80213.0,4,8.0,Yes,42,No,27,4,Yes,2012-09-20,No,Faisalabad,Contract,4,0,0,80.213
684,44.0,Male,Sales,Sales Manager,2,Master,69161.0,5,7.0,No,35,Yes,16,1,Yes,2011-08-20,No,Rawalpindi,Contract,5,11,0,69.161
685,33.0,Male,Marketing,Marketing Specialist,6,PhD,142404.0,2,7.0,Yes,46,No,5,10,No,2018-05-09,No,Lahore,Full-Time,4,11,0,142.404
686,28.0,Male,IT,Data Analyst,6,Bachelor,119197.5,5,6.0,No,53,No,65,10,No,2020-07-02,No,Faisalabad,Contract,4,5,0,119.1975
687,25.0,Female,Marketing,Marketing Specialist,1,Master,42200.0,4,8.0,No,39,Yes,70,3,No,2015-12-18,No,Faisalabad,Full-Time,8,8,0,42.2
688,28.0,Male,IT,DevOps Engineer,2,PhD,40039.0,2,7.0,No,41,Yes,34,1,No,2015-01-25,No,Rawalpindi,Full-Time,8,4,0,40.039
689,27.0,Female,IT,Data Analyst,2,Master,63958.0,5,7.0,Yes,38,No,51,1,Yes,2022-03-14,No,Islamabad,Full-Time,9,6,0,63.958
690,30.0,Male,HR,HR Executive,3,Bachelor,77176.0,2,7.0,No,49,No,21,4,No,2022-02-20,No,Islamabad,Full-Time,9,3,0,77.176
691,24.0,Male,Finance,Accountant,0,Master,53341.0,4,6.0,Yes,35,No,34,2,No,2018-05-28,No,Islamabad,Full-Time,5,14,0,53.341
692,59.0,Male,Finance,Financial Analyst,34,Bachelor,239625.0,2,9.0,No,37,Yes,65,8,No,2021-11-27,No,Lahore,Full-Time,8,9,0,239.625
693,32.0,Male,Marketing,Marketing Specialist,1,Bachelor,119197.5,5,4.0,Yes,43,No,55,3,Yes,2025-06-15,Yes,Islamabad,Full-Time,10,5,1,119.1975
694,53.0,Male,IT,Data Analyst,32,Bachelor,223030.0,4,9.0,No,47,Yes,54,13,Yes,2023-05-31,No,Islamabad,Contract,10,7,0,223.03
695,54.0,Female,IT,DevOps Engineer,23,Master,226180.0,3,4.0,Yes,55,No,60,12,No,2020-12-20,No,Karachi,Contract,6,12,0,226.18
696,36.0,Female,Finance,Accountant,11,Bachelor,171925.0,2,6.0,No,40,Yes,60,15,No,2021-07-06,No,Islamabad,Contract,5,3,0,171.925
697,38.0,Male,Finance,Accountant,13,PhD,235792.0,3,7.0,Yes,39,Yes,73,13,No,2025-08-07,No,Lahore,Contract,9,15,0,235.792
698,48.0,Male,Marketing,Marketing Specialist,20,Bachelor,243220.0,5,7.0,No,47,Yes,30,9,Yes,2017-12-21,No,Peshawar,Contract,8,10,0,243.22
699,33.0,Female,Finance,Financial Analyst,10,Bachelor,114739.0,3,8.0,Yes,36,Yes,15,7,No,2019-10-06,No,Islamabad,Full-Time,5,11,0,114.739
700,47.0,Male,Marketing,SEO Executive,11,PhD,211198.0,5,10.0,No,43,No,63,14,No,2021-04-23,No,Islamabad,Contract,9,12,0,211.198
701,45.0,Male,Finance,Accountant,13,Master,185501.0,4,8.0,No,54,Yes,60,14,Yes,2025-03-22,No,Faisalabad,Contract,9,6,0,185.501
702,43.0,Female,IT,Software Engineer,11,Bachelor,225063.0,5,7.0,Yes,51,No,28,13,Yes,2023-12-30,No,Faisalabad,Full-Time,6,12,0,225.063
703,58.0,Female,Finance,Financial Analyst,25,Master,164790.0,1,5.0,Yes,43,Yes,52,11,No,2012-08-31,No,Rawalpindi,Full-Time,7,3,0,164.79
704,29.0,Female,HR,Recruiter,0,PhD,48120.0,4,6.0,No,38,No,44,1,No,2014-01-31,No,Islamabad,Full-Time,10,6,0,48.12
705,36.0,Female,Marketing,SEO Executive,7,Bachelor,101965.0,1,6.0,No,51,Yes,23,10,No,2016-03-17,No,Peshawar,Full-Time,7,3,0,101.965
706,27.0,Female,Finance,Financial Analyst,2,Bachelor,66727.0,3,9.0,No,40,No,38,3,No,2022-10-30,No,Lahore,Contract,9,8,0,66.727
707,53.0,Male,IT,Software Engineer,10,PhD,145318.0,4,6.0,Yes,45,Yes,61,10,Yes,2020-02-18,No,Peshawar,Full-Time,10,14,0,145.318
708,47.0,Female,Marketing,SEO Executive,13,Bachelor,150446.0,3,7.0,Yes,55,No,24,9,No,2015-12-04,No,Lahore,Contract,4,14,0,150.446
709,45.0,Female,IT,Software Engineer,20,PhD,154766.0,2,5.0,Yes,40,Yes,44,8,No,2013-06-17,No,Peshawar,Full-Time,7,5,0,154.766
710,29.0,Female,Sales,Sales Executive,0,PhD,58797.0,1,6.0,No,41,Yes,68,3,No,2021-12-04,No,Islamabad,Full-Time,10,5,0,58.797
711,34.0,Female,HR,HR Executive,9,Master,133954.0,2,4.0,Yes,35,No,36,9,No,2022-02-02,No,Islamabad,Full-Time,9,11,0,133.954
712,35.0,Male,Finance,Financial Analyst,2,Bachelor,47433.0,5,6.0,Yes,51,Yes,41,3,Yes,2025-09-25,No,Lahore,Contract,5,11,0,47.433
713,30.0,Male,Finance,Accountant,6,Master,102277.0,4,9.0,No,36,Yes,70,9,No,2019-02-07,No,Karachi,Contract,4,5,0,102.277
714,32.0,Male,IT,DevOps Engineer,6,Bachelor,132203.0,2,6.0,No,38,Yes,76,6,No,2019-01-01,No,Karachi,Full-Time,7,5,0,132.203
715,38.0,Female,Sales,Sales Manager,12,Master,208014.0,2,8.0,Yes,41,Yes,23,12,No,2012-10-19,No,Lahore,Contract,5,5,0,208.014
716,28.0,Female,Marketing,Marketing Specialist,4,Bachelor,93506.0,2,10.0,No,46,Yes,53,4,No,2012-03-11,No,Islamabad,Full-Time,9,5,0,93.506
717,45.0,Male,Finance,Accountant,12,Bachelor,182065.0,1,6.0,No,36,No,67,9,No,2018-01-28,No,Peshawar,Contract,8,8,0,182.065
718,53.0,Female,HR,HR Executive,14,PhD,235616.0,2,8.0,Yes,37,No,27,13,No,2016-06-05,No,Islamabad,Full-Time,4,12,0,235.616
719,40.0,Female,IT,DevOps Engineer,7,PhD,143047.0,4,8.0,No,45,No,10,8,No,2015-05-08,No,Peshawar,Contract,4,11,0,143.047
720,33.0,Male,Marketing,Marketing Specialist,5,Bachelor,72359.0,5,10.0,No,45,No,39,3,Yes,2012-12-18,No,Rawalpindi,Contract,10,0,0,72.359
721,59.0,Male,Marketing,SEO Executive,37,Master,196891.0,1,6.0,Yes,35,Yes,37,10,No,2026-01-09,No,Rawalpindi,Contract,7,5,0,196.891
722,26.0,Female,HR,HR Executive,0,Bachelor,44904.0,1,7.0,Yes,53,No,56,2,No,2024-02-19,No,Peshawar,Full-Time,5,14,0,44.904
723,47.0,Male,Marketing,SEO Executive,18,PhD,159724.0,4,6.0,Yes,50,Yes,28,10,No,2020-03-22,No,Rawalpindi,Full-Time,7,4,0,159.724
724,43.0,Female,IT,Data Analyst,20,PhD,181094.0,5,5.0,Yes,44,Yes,16,11,No,2025-11-09,No,Rawalpindi,Contract,9,12,0,181.094
725,54.0,Female,HR,HR Executive,11,Bachelor,155987.0,1,9.0,No,37,Yes,49,10,No,2026-08-03,No,Karachi,Full-Time,8,15,0,155.987
726,58.0,Female,Finance,Financial Analyst,18,Master,150156.0,4,9.0,No,49,No,44,10,No,2021-09-05,No,Karachi,Full-Time,8,13,0,150.156
727,59.0,Female,Finance,Financial Analyst,19,Bachelor,200548.0,4,9.0,No,36,No,9,13,Yes,2015-08-21,No,Rawalpindi,Full-Time,9,0,0,200.548
728,36.0,Female,Finance,Financial Analyst,6,Bachelor,117851.0,4,10.0,No,40,No,15,10,No,2012-03-13,No,Faisalabad,Contract,8,3,0,117.851
729,36.0,Female,HR,Recruiter,6,Bachelor,138899.0,1,9.0,No,46,Yes,25,9,No,2022-12-09,No,Peshawar,Contract,5,5,0,138.899
730,49.0,Female,Sales,Sales Executive,7,Bachelor,119197.5,5,9.0,No,53,No,49,10,No,2018-08-26,No,Islamabad,Contract,10,9,0,119.1975
731,43.0,Female,HR,Recruiter,9,PhD,146467.0,1,7.0,Yes,44,No,77,8,No,2021-05-14,No,Lahore,Contract,10,7,0,146.467
732,39.0,Female,HR,Recruiter,9,Bachelor,126864.0,1,7.0,Yes,52,Yes,33,8,No,2025-05-03,No,Faisalabad,Contract,8,1,0,126.864
733,30.0,Female,Finance,Financial Analyst,3,PhD,73268.0,2,6.0,No,35,Yes,12,4,No,2014-04-26,No,Peshawar,Contract,4,5,0,73.268
734,52.0,Female,Sales,Sales Executive,19,PhD,187626.0,3,3.0,Yes,50,Yes,9,14,No,2020-05-17,Yes,Islamabad,Full-Time,6,7,1,187.626
735,58.0,Female,Finance,Financial Analyst,19,Master,244835.0,5,3.0,Yes,35,No,18,11,Yes,2021-02-11,No,Karachi,Full-Time,4,4,0,244.835
736,47.0,Female,Sales,Sales Manager,16,PhD,174944.0,5,6.0,No,55,Yes,76,13,Yes,2018-12-21,No,Faisalabad,Contract,6,13,0,174.944
737,45.0,Female,IT,Data Analyst,6,Master,125988.0,2,5.0,Yes,37,No,11,9,No,2012-12-17,No,Peshawar,Contract,4,6,0,125.988
738,40.0,Male,HR,HR Executive,21,PhD,182592.0,3,8.0,Yes,44,No,57,11,No,2016-10-24,No,Lahore,Full-Time,7,6,0,182.592
739,41.0,Male,IT,Software Engineer,14,PhD,119197.5,5,6.0,Yes,35,No,23,14,Yes,2016-08-05,No,Faisalabad,Contract,10,8,0,119.1975
740,53.0,Female,HR,HR Executive,18,Bachelor,174683.0,3,3.0,Yes,45,Yes,34,8,No,2021-08-24,Yes,Rawalpindi,Contract,5,11,1,174.683
741,40.0,Female,HR,Recruiter,10,Bachelor,147830.0,2,3.0,Yes,39,Yes,6,7,No,2024-06-17,Yes,Rawalpindi,Contract,5,4,1,147.83
742,58.0,Male,Finance,Financial Analyst,13,Bachelor,152879.0,2,9.0,No,48,No,13,11,No,2016-07-16,No,Karachi,Full-Time,6,3,0,152.879
743,22.0,Female,Sales,Sales Manager,1,Bachelor,64605.0,2,3.0,Yes,36,No,52,2,No,2021-12-31,Yes,Rawalpindi,Contract,9,6,1,64.605
744,59.0,Female,HR,HR Executive,31,Bachelor,178414.0,2,6.0,No,39,No,13,12,No,2015-12-02,No,Lahore,Full-Time,4,0,0,178.414
745,32.0,Male,Sales,Sales Executive,4,Bachelor,84396.0,3,8.0,No,52,Yes,65,6,No,2025-10-09,No,Islamabad,Full-Time,9,15,0,84.396
746,28.0,Male,Finance,Financial Analyst,4,Bachelor,90965.0,5,7.0,Yes,49,No,23,4,Yes,2023-10-19,No,Rawalpindi,Contract,10,10,0,90.965
747,42.0,Male,HR,HR Executive,18,PhD,201668.0,3,6.0,Yes,39,No,36,12,No,2019-11-05,No,Islamabad,Contract,8,6,0,201.668
748,33.0,Male,Marketing,Marketing Specialist,2,Bachelor,43906.0,4,8.0,Yes,36,No,75,3,Yes,2018-06-01,No,Karachi,Full-Time,8,13,0,43.906
749,25.0,Female,IT,Data Analyst,2,PhD,59603.0,3,6.0,No,53,No,27,1,No,2016-04-24,No,Karachi,Full-Time,4,10,0,59.603
750,33.0,Male,Sales,Sales Executive,2,Master,48184.0,5,4.0,Yes,40,Yes,51,1,Yes,2016-06-11,Yes,Rawalpindi,Contract,7,9,1,48.184
751,46.0,Female,Sales,Sales Executive,21,Master,175212.0,1,7.0,Yes,52,Yes,42,11,No,2026-02-23,No,Faisalabad,Contract,9,9,0,175.212
752,41.0,Female,Sales,Sales Executive,16,PhD,151539.0,4,3.0,Yes,40,No,53,12,No,2017-08-28,Yes,Faisalabad,Contract,4,11,1,151.539
753,38.0,Male,Sales,Sales Manager,12,Master,170966.0,4,5.0,Yes,43,No,68,13,Yes,2019-04-25,No,Peshawar,Full-Time,5,15,0,170.966
754,58.0,Male,HR,Recruiter,1,Master,51445.0,1,4.0,Yes,54,Yes,52,3,No,2026-06-01,No,Karachi,Contract,5,5,0,51.445
755,26.0,Female,Finance,Accountant,3,Bachelor,89379.0,3,9.0,No,53,Yes,60,5,No,2021-06-17,No,Karachi,Full-Time,10,7,0,89.379
756,33.0,Female,HR,Recruiter,10,Bachelor,124705.0,3,4.0,Yes,43,No,17,6,No,2019-09-25,No,Karachi,Contract,9,6,0,124.705
757,56.0,Male,IT,Software Engineer,2,Master,63080.0,1,4.0,Yes,55,Yes,24,1,No,2017-10-17,Yes,Faisalabad,Full-Time,10,3,1,63.08
758,54.0,Male,Finance,Financial Analyst,23,PhD,221229.0,5,10.0,No,47,Yes,18,14,No,2014-05-29,No,Lahore,Contract,7,3,0,221.229
759,46.0,Female,Finance,Accountant,9,Bachelor,102790.0,2,7.0,No,51,No,72,9,No,2017-01-08,No,Peshawar,Full-Time,8,15,0,102.79
760,46.0,Female,Finance,Financial Analyst,9,Master,148847.0,5,7.0,Yes,39,No,28,6,Yes,2022-12-10,No,Peshawar,Contract,7,3,0,148.847
761,33.0,Male,Sales,Sales Executive,3,Bachelor,92615.0,1,9.0,No,40,Yes,19,3,No,2020-12-22,No,Karachi,Contract,6,9,0,92.615
762,40.0,Female,Marketing,Marketing Specialist,6,PhD,149830.0,5,6.0,No,54,Yes,25,9,Yes,2022-12-29,No,Rawalpindi,Full-Time,8,6,0,149.83
763,49.0,Female,IT,Software Engineer,13,Bachelor,242567.0,1,4.0,Yes,46,Yes,74,8,No,2014-08-25,No,Peshawar,Full-Time,4,10,0,242.567
764,28.0,Male,Sales,Sales Executive,5,PhD,96529.0,3,6.0,Yes,51,Yes,50,4,No,2019-11-01,No,Karachi,Contract,5,5,0,96.529
765,58.0,Male,Marketing,Marketing Specialist,3,Master,75374.0,4,8.0,Yes,42,Yes,69,6,Yes,2025-07-05,No,Rawalpindi,Contract,5,12,0,75.374
766,48.0,Male,HR,Recruiter,16,Master,232720.0,2,3.0,Yes,49,Yes,60,14,No,2018-03-02,Yes,Peshawar,Full-Time,7,9,1,232.72
767,31.0,Male,IT,Software Engineer,3,Bachelor,73248.0,3,6.0,Yes,49,No,46,4,No,2022-01-25,No,Peshawar,Full-Time,5,0,0,73.248
768,46.0,Male,Sales,Sales Manager,20,Bachelor,226284.0,1,7.0,Yes,52,No,36,10,No,2013-06-01,No,Rawalpindi,Contract,9,2,0,226.284
769,60.0,Female,HR,Recruiter,26,Bachelor,196182.0,5,4.0,Yes,52,No,49,14,Yes,2026-03-11,No,Rawalpindi,Full-Time,10,15,0,196.182
770,46.0,Female,HR,Recruiter,22,Master,172389.0,5,5.0,Yes,38,No,62,13,Yes,2020-09-23,No,Faisalabad,Contract,10,6,0,172.389
771,36.0,Female,Finance,Financial Analyst,13,PhD,208240.0,2,4.0,Yes,54,No,39,12,No,2015-03-09,No,Peshawar,Full-Time,8,15,0,208.24
772,59.0,Female,Sales,Sales Manager,4,Master,85873.0,5,10.0,No,52,No,68,3,No,2013-12-20,No,Faisalabad,Contract,4,8,0,85.873
773,47.0,Female,Marketing,SEO Executive,2,PhD,43687.0,4,10.0,No,44,No,31,2,Yes,2019-11-10,No,Lahore,Contract,5,12,0,43.687
774,59.0,Male,Sales,Sales Manager,16,Master,229289.0,5,3.0,Yes,47,No,26,10,Yes,2019-11-17,Yes,Islamabad,Full-Time,10,3,1,229.289
775,24.0,Female,HR,Recruiter,3,Master,70592.0,3,10.0,No,43,Yes,33,4,No,2012-12-28,No,Faisalabad,Full-Time,8,0,0,70.592
776,24.0,Female,Marketing,Marketing Specialist,3,Master,90278.0,3,7.0,No,38,No,35,6,No,2026-06-24,No,Peshawar,Full-Time,10,0,0,90.278
777,22.0,Male,Sales,Sales Manager,0,Bachelor,63599.0,4,9.0,No,53,Yes,7,2,No,2025-04-15,No,Karachi,Contract,4,11,0,63.599
778,38.0,Male,IT,DevOps Engineer,14,PhD,206622.0,5,7.0,No,51,Yes,20,15,No,2018-07-08,No,Peshawar,Contract,4,15,0,206.622
779,29.0,Male,IT,Software Engineer,6,Master,103119.0,3,9.0,No,44,Yes,10,7,No,2013-05-10,No,Peshawar,Full-Time,6,12,0,103.119
780,49.0,Female,Finance,Financial Analyst,26,Master,155061.0,2,6.0,Yes,39,No,49,14,No,2024-01-29,No,Lahore,Contract,10,13,0,155.061
781,49.0,Male,HR,Recruiter,5,Bachelor,80871.0,2,9.0,No,55,No,8,4,No,2019-01-26,No,Karachi,Full-Time,9,8,0,80.871
782,46.0,Female,Finance,Financial Analyst,17,Master,198806.0,5,5.0,Yes,45,Yes,34,11,Yes,2022-05-06,No,Peshawar,Contract,7,7,0,198.806
783,30.0,Female,Sales,Sales Executive,5,PhD,73330.0,5,3.0,Yes,35,No,21,4,Yes,2019-03-25,No,Islamabad,Full-Time,4,5,0,73.33
784,31.0,Female,Sales,Sales Executive,7,Bachelor,135131.0,2,7.0,No,46,No,75,10,No,2015-09-12,No,Rawalpindi,Contract,8,10,0,135.131
785,32.0,Female,HR,Recruiter,2,PhD,53306.0,5,6.0,No,50,Yes,62,1,No,2024-02-12,No,Islamabad,Full-Time,6,2,0,53.306
786,25.0,Female,IT,DevOps Engineer,2,PhD,54687.0,3,4.0,Yes,50,No,32,2,No,2026-04-19,Yes,Karachi,Contract,6,11,1,54.687
787,29.0,Female,Sales,Sales Manager,1,Master,63013.0,4,7.0,No,43,Yes,9,3,No,2015-04-02,No,Faisalabad,Contract,5,10,0,63.013
788,36.0,Male,Marketing,Marketing Specialist,3,PhD,72724.0,2,7.0,Yes,55,No,9,3,No,2019-11-12,No,Lahore,Contract,5,15,0,72.724
789,57.0,Male,Marketing,Marketing Specialist,22,Bachelor,175729.0,3,8.0,No,52,Yes,45,8,No,2017-05-07,No,Rawalpindi,Contract,10,2,0,175.729
790,50.0,Female,HR,HR Executive,13,Master,192917.0,4,5.0,Yes,51,Yes,70,11,No,2025-06-03,No,Peshawar,Full-Time,10,3,0,192.917
791,40.0,Female,Sales,Sales Executive,12,Master,208024.0,2,6.0,Yes,47,No,33,14,No,2019-03-21,No,Karachi,Contract,8,6,0,208.024
792,46.0,Female,HR,Recruiter,8,Master,145186.0,1,10.0,No,52,No,34,6,No,2024-10-13,No,Karachi,Full-Time,4,0,0,145.186
793,32.0,Male,HR,Recruiter,11,Bachelor,236975.0,3,10.0,No,55,No,40,12,No,2024-07-22,No,Faisalabad,Contract,5,9,0,236.975
794,59.0,Female,Marketing,SEO Executive,28,Bachelor,214261.0,5,4.0,Yes,51,Yes,80,13,Yes,2015-09-27,Yes,Faisalabad,Contract,6,1,1,214.261
795,56.0,Male,Sales,Sales Manager,8,Master,141897.0,4,5.0,Yes,49,No,79,10,No,2023-06-12,No,Faisalabad,Full-Time,4,9,0,141.897
796,35.0,Female,HR,Data Analyst,7,Bachelor,134299.0,1,6.0,Yes,41,Yes,72,6,No,2017-10-26,No,Faisalabad,Contract,5,10,0,134.299
797,27.0,Male,Marketing,Marketing Specialist,4,Master,79014.0,5,7.0,Yes,35,Yes,61,5,Yes,2025-08-10,No,Faisalabad,Full-Time,4,14,0,79.014
798,31.0,Female,Finance,Financial Analyst,6,PhD,124488.0,3,4.0,Yes,51,No,6,6,No,2019-03-18,Yes,Lahore,Full-Time,9,10,1,124.488
799,29.0,Male,Sales,Sales Executive,3,PhD,78146.0,5,4.0,Yes,44,No,49,4,No,2023-11-26,Yes,Karachi,Full-Time,7,3,1,78.146
800,55.0,Female,Marketing,Marketing Specialist,34,Bachelor,155598.0,3,9.0,No,39,Yes,64,12,No,2015-11-02,No,Faisalabad,Full-Time,4,6,0,155.598
801,55.0,Female,IT,Data Analyst,13,Master,207654.0,2,7.0,No,46,Yes,31,9,No,2016-01-27,No,Rawalpindi,Full-Time,9,11,0,207.654
802,22.0,Female,Marketing,Marketing Specialist,1,Master,60737.0,4,4.0,Yes,42,No,54,2,No,2020-05-25,No,Karachi,Contract,9,12,0,60.737
803,44.0,Male,HR,Recruiter,3,Master,82874.0,2,6.0,Yes,51,No,67,3,No,2026-07-30,No,Islamabad,Full-Time,10,5,0,82.874
804,56.0,Female,IT,Software Engineer,24,Master,182685.0,2,7.0,No,37,No,37,12,No,2018-12-09,No,Karachi,Contract,8,2,0,182.685
805,28.0,Female,IT,Software Engineer,5,PhD,87544.0,4,4.0,Yes,43,No,20,5,Yes,2013-10-28,Yes,Lahore,Contract,10,1,1,87.544
806,22.0,Female,Sales,Sales Executive,0,Master,53835.0,5,6.0,No,38,No,39,1,Yes,2019-09-03,No,Rawalpindi,Full-Time,10,14,0,53.835
807,35.0,Male,Marketing,SEO Executive,9,Master,127419.0,4,7.0,Yes,54,Yes,27,9,No,2016-10-08,No,Faisalabad,Full-Time,6,8,0,127.419
808,44.0,Male,Finance,Financial Analyst,22,Bachelor,167797.0,1,3.0,Yes,43,Yes,59,15,No,2019-11-15,Yes,Islamabad,Contract,7,3,1,167.797
809,34.0,Female,Finance,Accountant,3,PhD,86621.0,2,7.0,No,50,No,70,6,No,2019-09-30,No,Faisalabad,Full-Time,8,7,0,86.621
810,40.0,Female,HR,Recruiter,14,Bachelor,180480.0,5,3.0,Yes,54,No,29,8,Yes,2018-06-04,No,Islamabad,Full-Time,4,13,0,180.48
811,30.0,Female,HR,Recruiter,4,Bachelor,72222.0,2,4.0,Yes,54,No,62,4,No,2016-06-03,Yes,Karachi,Contract,4,14,1,72.222
812,40.0,Male,Finance,Financial Analyst,0,PhD,62592.0,3,4.0,Yes,53,Yes,39,3,No,2014-06-04,No,Peshawar,Contract,4,11,0,62.592
813,52.0,Female,IT,Software Engineer,6,PhD,149194.0,5,10.0,No,35,Yes,54,8,No,2022-01-21,No,Lahore,Full-Time,7,8,0,149.194
814,33.0,Female,HR,HR Executive,1,Master,46079.0,1,3.0,Yes,55,Yes,58,2,No,2020-03-03,No,Islamabad,Full-Time,6,3,0,46.079
815,24.0,Male,Marketing,Marketing Specialist,2,Master,43251.0,4,9.0,No,36,Yes,24,3,Yes,2015-02-05,No,Faisalabad,Contract,5,12,0,43.251
816,24.0,Male,IT,Software Engineer,2,Bachelor,63640.0,1,3.0,Yes,46,No,74,1,No,2023-03-25,Yes,Rawalpindi,Contract,8,0,1,63.64
817,60.0,Female,Sales,Sales Manager,1,Bachelor,47975.0,3,7.0,Yes,53,Yes,64,1,No,2012-04-01,No,Karachi,Contract,10,6,0,47.975
818,34.0,Male,Sales,Sales Executive,10,Master,106129.0,2,6.0,Yes,47,No,14,6,No,2022-10-07,No,Lahore,Full-Time,8,12,0,106.129
819,29.0,Male,HR,HR Executive,4,Master,94362.0,1,6.0,Yes,38,Yes,65,6,No,2022-03-04,No,Peshawar,Contract,7,0,0,94.362
820,37.0,Female,Finance,Financial Analyst,1,Bachelor,49605.0,2,5.0,Yes,39,No,6,1,No,2023-10-07,No,Lahore,Contract,6,4,0,49.605
821,59.0,Female,HR,HR Executive,5,Bachelor,89114.0,3,7.0,No,49,Yes,53,5,No,2017-05-21,No,Peshawar,Full-Time,9,0,0,89.114
822,44.0,Female,HR,Recruiter,3,Bachelor,83401.0,4,8.0,Yes,44,Yes,39,3,No,2021-07-20,No,Lahore,Contract,8,11,0,83.401
823,29.0,Female,Marketing,SEO Executive,0,Bachelor,58840.0,1,8.0,Yes,52,Yes,60,3,No,2023-11-27,No,Karachi,Full-Time,6,12,0,58.84
824,38.0,Female,Finance,Financial Analyst,17,Master,166633.0,4,5.0,Yes,36,No,44,11,Yes,2026-04-22,No,Faisalabad,Contract,7,14,0,166.633
825,50.0,Male,Marketing,Marketing Specialist,18,Bachelor,214316.0,5,3.0,Yes,53,Yes,60,12,Yes,2019-01-09,Yes,Faisalabad,Full-Time,10,9,1,214.316
826,47.0,Male,Marketing,Marketing Specialist,26,Bachelor,186516.0,5,6.0,No,43,Yes,69,12,Yes,2012-02-24,No,Islamabad,Full-Time,7,5,0,186.516
827,42.0,Female,Marketing,SEO Executive,13,Bachelor,172042.0,2,3.0,Yes,50,Yes,50,9,No,2019-02-17,Yes,Lahore,Full-Time,5,10,1,172.042
828,25.0,Male,HR,HR Executive,0,PhD,48148.0,4,3.0,Yes,42,Yes,5,2,No,2020-06-12,Yes,Faisalabad,Contract,7,2,1,48.148
829,23.0,Male,Sales,Sales Executive,1,PhD,66882.0,2,8.0,Yes,50,No,79,1,No,2024-08-22,No,Peshawar,Full-Time,9,14,0,66.882
830,46.0,Male,Marketing,Marketing Specialist,17,PhD,221214.0,5,6.0,No,50,No,36,9,Yes,2024-09-15,No,Islamabad,Contract,7,1,0,221.214
831,36.0,Male,Marketing,SEO Executive,13,Bachelor,208414.0,1,8.0,No,37,Yes,76,9,No,2018-03-14,No,Karachi,Full-Time,8,11,0,208.414
832,58.0,Female,Finance,Accountant,9,Bachelor,143563.0,1,9.0,No,41,Yes,40,6,No,2019-06-26,No,Lahore,Contract,6,13,0,143.563
833,42.0,Female,IT,Data Analyst,18,PhD,187143.0,4,7.0,Yes,49,Yes,17,12,Yes,2018-06-13,No,Faisalabad,Contract,7,1,0,187.143
834,30.0,Male,Finance,Accountant,8,Bachelor,133642.0,5,7.0,Yes,44,Yes,55,9,No,2022-06-07,No,Lahore,Full-Time,10,4,0,133.642
835,38.0,Female,IT,Data Analyst,4,Master,90878.0,4,3.0,Yes,40,No,63,4,No,2017-09-29,Yes,Lahore,Contract,6,0,1,90.878
836,57.0,Male,HR,HR Executive,35,PhD,221952.0,4,5.0,Yes,55,No,49,9,No,2021-06-01,No,Islamabad,Full-Time,4,0,0,221.952
837,25.0,Female,IT,Software Engineer,4,Bachelor,78667.0,4,7.0,Yes,36,Yes,76,6,Yes,2013-11-28,No,Lahore,Full-Time,4,7,0,78.667
838,23.0,Male,Sales,Sales Executive,2,PhD,69624.0,5,7.0,No,55,Yes,49,1,Yes,2018-08-21,No,Lahore,Full-Time,9,2,0,69.624
839,22.0,Female,Finance,Financial Analyst,1,Master,66702.0,3,6.0,Yes,47,No,27,3,No,2026-02-18,No,Islamabad,Full-Time,6,4,0,66.702
840,41.0,Female,Sales,Sales Executive,0,Bachelor,50908.0,1,5.0,Yes,50,No,67,1,No,2016-09-02,No,Faisalabad,Full-Time,6,4,0,50.908
