Age,Gender,Experience,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Manager_Rating,Sick_Leaves,Years_At_Company,Previous_Experience,Salary_Per_Experience,Workload_Score,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Data Analyst,Job_Role_DevOps Engineer,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_Marketing Specialist,Job_Role_Recruiter,Job_Role_SEO Executive,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Education_Master,Education_PhD,City_Islamabad,City_Karachi,City_Lahore,City_Peshawar,City_Rawalpindi,Employment_Type_Full-Time,Salary_Band_Medium,Salary_Band_High,Salary_Band_Very High,Experience_Band_Junior,Experience_Band_Mid Level,Experience_Band_Senior,Satisfaction_Category_Medium,Satisfaction_Category_High,Performance_Category_Average,Performance_Category_High
60.0,1,36,209630.0,1,4.0,1,42,1,13,10,No,9,12,10.7,25.3,5823.06,14.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
55.0,1,25,218819.0,5,7.0,0,54,0,72,15,No,6,13,10.9,14.1,8752.76,20.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
35.0,0,9,139609.0,4,7.0,0,44,1,45,9,Yes,7,15,10.2,0.0,15512.11,13.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
31.0,1,9,125975.0,2,9.0,0,42,0,67,7,No,4,12,6.9,2.1,13997.22,11.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
35.0,1,2,44768.0,1,8.0,1,46,0,64,3,No,6,12,12.9,0.0,22384.0,7.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60.0,1,22,155311.0,1,3.0,1,45,0,69,15,No,6,5,11.5,10.5,7059.59,19.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25.0,0,4,70791.0,4,8.0,0,54,0,46,6,Yes,6,9,4.6,0.0,17697.75,11.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
50.0,1,13,170097.0,3,6.0,0,49,1,23,14,No,9,6,4.4,8.6,13084.38,18.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
39.0,1,7,100793.0,2,7.0,1,53,0,24,7,No,7,13,14.0,0.0,14399.0,12.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
35.0,0,1,63830.0,1,8.0,1,49,0,19,2,No,5,2,8.9,0.0,63830.0,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,1,8,141387.0,5,9.0,0,53,1,33,8,No,5,0,6.9,1.1,17673.38,13.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
54.0,1,31,227554.0,3,7.0,1,39,1,36,12,No,4,14,8.8,22.2,7340.45,15.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
48.0,1,13,160633.0,2,6.0,1,50,0,12,11,No,8,13,11.9,1.1,12356.38,16.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
48.0,1,0,50092.0,4,5.0,1,47,0,60,1,Yes,7,7,8.7,0.0,50092.0,5.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
43.0,0,19,160863.0,1,8.0,1,35,0,68,9,No,4,2,1.4,17.6,8466.47,12.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22.0,1,0,67642.0,3,5.0,1,53,1,26,2,No,9,9,6.2,0.0,67642.0,7.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
59.0,0,2,65871.0,4,7.0,1,50,0,80,1,Yes,10,9,4.6,0.0,32935.5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30.0,0,7,142170.0,1,5.0,1,54,0,9,10,No,7,12,2.2,4.8,20310.0,15.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
50.0,1,16,204784.0,3,8.0,1,45,1,64,11,No,9,4,3.5,12.5,12799.0,15.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
27.0,0,4,84710.0,2,9.0,0,37,0,45,4,No,9,7,9.3,0.0,21177.5,7.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
29.0,1,3,81934.0,4,6.0,1,46,1,9,4,Yes,5,8,14.9,0.0,27311.33,8.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
47.0,1,14,236298.0,5,3.0,1,40,1,37,13,No,10,13,9.7,4.3,16878.43,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30.0,0,8,113255.0,4,6.0,0,35,0,52,7,Yes,4,10,3.7,4.3,14156.88,10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
35.0,0,5,87395.0,5,8.0,1,54,0,10,6,No,8,14,2.2,2.8,17479.0,11.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24.0,1,2,55548.0,4,6.0,1,53,0,80,2,No,8,7,0.7,1.3,27774.0,7.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
36.0,1,12,155314.0,4,5.0,1,47,0,11,11,No,5,2,8.7,3.3,12942.83,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
41.0,0,15,165187.0,4,3.0,1,45,1,6,11,No,8,13,3.8,11.2,11012.47,15.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23.0,0,0,45538.0,3,7.0,0,43,1,59,3,No,9,6,6.8,0.0,45538.0,7.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
40.0,1,17,159991.0,1,3.0,1,35,1,39,10,No,10,5,6.0,11.0,9411.24,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
54.0,1,32,160914.0,1,6.0,0,40,1,74,13,No,6,8,11.7,20.3,5028.56,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
26.0,0,1,55685.0,3,7.0,0,45,0,18,3,No,4,12,11.7,0.0,55685.0,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
52.0,0,14,200760.0,3,7.0,1,36,0,29,13,No,5,0,8.5,5.5,14340.0,16.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
45.0,1,13,210749.0,2,7.0,1,38,1,65,9,No,10,15,14.6,0.0,16211.46,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
29.0,0,5,79615.0,1,5.0,1,44,0,53,3,No,4,4,10.0,0.0,15923.0,7.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
26.0,1,0,53332.0,1,5.0,1,45,1,22,1,No,6,3,4.8,0.0,53332.0,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,1,10,138156.0,2,10.0,0,43,1,75,6,No,4,9,8.9,1.1,13815.6,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
47.0,0,9,117632.0,2,6.0,1,38,1,66,6,No,4,1,12.5,0.0,13070.22,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
56.0,0,16,160749.0,2,8.0,1,55,1,65,13,No,5,6,8.0,8.0,10046.81,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
54.0,0,26,225588.0,4,4.0,1,42,0,32,11,No,8,12,13.1,12.9,8676.46,15.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
59.0,1,37,230790.0,4,10.0,0,55,1,19,9,Yes,6,12,5.7,31.3,6237.57,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
58.0,0,37,167360.0,2,5.0,1,36,0,22,8,No,5,6,14.6,22.4,4523.24,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
22.0,0,0,43504.0,2,6.0,1,39,1,52,2,No,7,10,9.1,0.0,43504.0,5.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,0,27,201014.0,2,6.0,0,42,0,40,13,No,10,13,6.5,20.5,7444.96,17.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
49.0,1,5,87179.0,2,7.0,0,38,1,41,5,No,7,8,14.6,0.0,17435.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52.0,0,29,208896.0,3,7.0,0,50,0,25,11,No,10,15,5.4,23.6,7203.31,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
23.0,0,2,58079.0,2,10.0,0,43,0,17,3,No,4,8,13.0,0.0,29039.5,7.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23.0,0,2,48260.0,5,4.0,1,54,0,72,1,Yes,10,0,8.1,0.0,24130.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
58.0,1,0,43554.0,3,9.0,0,48,0,80,3,No,9,6,14.3,0.0,43554.0,7.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
28.0,1,7,121280.0,3,6.0,1,50,0,68,6,No,6,7,9.3,0.0,17325.71,11.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
26.0,0,4,98395.0,2,8.0,1,48,1,75,3,No,7,14,11.8,0.0,24598.75,7.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
35.0,0,5,70383.0,1,7.0,0,55,1,16,6,No,6,10,10.1,0.0,14076.6,11.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
27.0,1,6,102894.0,3,5.0,1,40,0,32,9,No,8,13,3.6,2.4,17149.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
54.0,0,17,196779.0,5,8.0,1,40,1,78,15,No,9,0,9.3,7.7,11575.24,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
40.0,0,11,175671.0,2,10.0,0,44,1,62,11,No,5,7,3.7,7.3,15970.09,15.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
29.0,0,5,75043.0,2,7.0,1,47,1,52,3,No,7,1,2.5,2.5,15008.6,7.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
28.0,0,2,53600.0,4,10.0,0,40,0,62,1,Yes,5,5,11.2,0.0,26800.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33.0,1,4,94032.0,2,7.0,0,44,0,16,3,No,7,3,13.8,0.0,23508.0,7.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
56.0,0,35,156924.0,5,4.0,1,39,1,70,10,Yes,5,2,14.7,20.3,4483.54,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
38.0,1,10,102884.0,4,7.0,1,41,1,16,9,No,10,4,6.9,3.1,10288.4,13.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
56.0,0,20,194260.0,1,5.0,1,35,1,8,8,No,10,2,0.0,20.0,9713.0,11.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
27.0,0,3,71875.0,2,8.0,0,45,1,69,3,No,6,9,9.8,0.0,23958.33,7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40.0,0,4,79410.0,5,5.0,1,37,1,41,6,No,10,1,5.3,0.0,19852.5,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
54.0,1,29,150366.0,2,10.0,0,46,1,51,12,No,7,8,3.3,25.7,5185.03,16.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
46.0,0,7,133533.0,3,6.0,0,36,0,26,7,No,6,12,5.2,1.8,19076.14,10.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
52.0,0,26,228918.0,5,5.0,1,35,1,13,15,Yes,6,1,3.7,22.3,8804.54,18.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
38.0,0,17,184289.0,2,9.0,0,50,1,71,12,No,8,6,0.8,16.2,10840.53,17.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
47.0,1,7,109273.0,5,4.0,1,44,0,57,9,Yes,9,9,12.0,0.0,15610.43,13.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
45.0,1,6,105384.0,1,7.0,0,47,0,25,9,No,10,11,14.7,0.0,17564.0,13.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33.0,1,12,194555.0,3,6.0,1,35,0,53,10,No,5,9,12.7,0.0,16212.92,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
54.0,0,14,181646.0,3,8.0,0,39,1,48,10,No,6,1,13.1,0.9,12974.71,13.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
37.0,0,6,134485.0,5,6.0,0,38,1,23,8,Yes,6,3,5.0,1.0,22414.17,11.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
55.0,1,7,115800.0,1,8.0,0,41,1,22,10,No,9,12,6.5,0.5,16542.86,14.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
48.0,0,23,249404.0,4,7.0,0,49,1,6,13,Yes,4,5,11.7,11.3,10843.65,17.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
28.0,1,6,139137.0,1,8.0,0,47,0,68,10,No,5,8,4.5,1.5,23189.5,14.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
48.0,0,19,198222.0,2,6.0,0,37,1,20,13,No,4,9,3.5,15.5,10432.74,16.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
36.0,0,12,153457.0,4,3.0,1,40,1,69,10,Yes,5,4,12.5,0.0,12788.08,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
43.0,1,2,62787.0,3,8.0,0,51,1,51,3,No,5,0,5.9,0.0,31393.5,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
47.0,1,13,165271.0,4,5.0,1,35,1,12,10,No,10,6,3.8,9.2,12713.15,13.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
23.0,1,0,50498.0,2,3.0,1,40,0,48,3,No,4,11,13.3,0.0,50498.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49.0,0,15,223580.0,5,7.0,0,51,0,10,10,No,5,3,2.7,12.3,14905.33,15.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
55.0,1,12,212506.0,4,3.0,1,41,0,20,10,No,4,1,0.5,11.5,17708.83,14.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
25.0,1,4,96322.0,3,6.0,1,40,0,37,5,No,8,5,13.4,0.0,24080.5,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
58.0,1,18,161751.0,2,10.0,0,46,1,23,12,No,8,10,14.6,3.4,8986.17,16.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
23.0,1,2,69181.0,1,10.0,0,42,1,60,1,No,5,12,10.3,0.0,34590.5,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48.0,0,17,233917.0,4,5.0,1,48,0,27,9,Yes,10,6,4.8,12.2,13759.82,13.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
42.0,1,20,236148.0,3,10.0,0,35,0,20,8,No,10,4,0.6,19.4,11807.4,11.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
43.0,0,17,221368.0,4,5.0,1,43,0,78,10,No,9,12,9.1,7.9,13021.65,14.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
22.0,1,1,65116.0,5,8.0,0,53,1,37,1,No,6,6,4.3,0.0,65116.0,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
37.0,1,16,153860.0,4,7.0,1,42,1,70,10,No,10,13,13.9,2.1,9616.25,14.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
25.0,0,3,72661.0,5,7.0,1,35,1,53,4,No,6,1,4.6,0.0,24220.33,7.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
60.0,0,20,173224.0,5,7.0,0,55,1,11,11,No,7,11,5.6,14.4,8661.2,16.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
53.0,1,28,171274.0,4,6.0,0,47,1,22,8,Yes,5,11,13.5,14.5,6116.93,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
46.0,0,5,95202.0,1,7.0,0,51,1,29,5,No,7,6,3.4,1.6,19040.4,10.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
27.0,0,2,46639.0,4,4.0,1,49,0,6,2,Yes,4,6,2.3,0.0,23319.5,6.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22.0,1,0,67039.0,3,7.0,0,49,0,53,3,No,5,3,6.0,0.0,67039.0,7.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
26.0,1,2,63789.0,5,7.0,1,36,0,42,1,No,6,1,13.2,0.0,31894.5,4.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
37.0,1,6,126106.0,5,7.0,0,39,0,70,9,Yes,4,5,0.2,5.8,21017.67,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
27.0,1,6,106706.0,3,4.0,1,48,0,67,7,No,8,14,3.3,2.7,17784.33,11.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
29.0,0,8,101910.0,2,6.0,1,49,0,80,8,No,8,13,9.8,0.0,12738.75,12.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52.0,0,25,217931.0,1,7.0,0,35,1,15,10,No,6,5,8.6,16.4,8717.24,13.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
42.0,0,2,40486.0,5,6.0,0,38,0,77,2,Yes,7,4,9.4,0.0,20243.0,5.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
30.0,1,9,136538.0,5,7.0,1,43,0,74,10,Yes,10,9,7.4,1.6,15170.89,14.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
24.0,1,0,119197.5,4,10.0,0,54,0,21,3,No,9,9,9.9,0.0,119197.5,8.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
27.0,1,2,66550.0,4,6.0,1,46,1,74,1,No,4,12,2.3,0.0,33275.0,5.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
56.0,0,1,52466.0,5,9.0,0,55,0,73,1,Yes,4,15,2.7,0.0,52466.0,6.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
54.0,1,9,132368.0,5,5.0,1,51,0,28,6,Yes,6,7,13.4,0.0,14707.56,11.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
45.0,1,12,239864.0,5,8.0,1,35,1,40,15,No,4,5,0.6,11.4,19988.67,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
38.0,0,16,175704.0,3,10.0,0,54,1,36,10,No,10,4,5.5,10.5,10981.5,15.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
47.0,0,6,122294.0,2,9.0,0,37,1,73,9,No,6,10,2.6,3.4,20382.33,12.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
46.0,0,18,241042.0,3,10.0,0,54,1,33,11,No,8,3,4.4,13.6,13391.22,16.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
45.0,0,20,200630.0,1,6.0,0,45,0,38,13,No,8,7,8.5,11.5,10031.5,17.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
29.0,0,1,45400.0,2,5.0,1,45,0,9,1,No,8,2,4.0,0.0,45400.0,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.0,0,10,121415.0,2,6.0,1,41,0,32,8,No,4,13,0.5,9.5,12141.5,12.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
37.0,1,14,231365.0,2,5.0,1,55,0,16,12,No,9,1,11.0,3.0,16526.07,17.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
46.0,0,22,223595.0,5,7.0,0,39,1,39,8,Yes,9,11,2.9,19.1,10163.41,11.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
47.0,0,4,83634.0,3,8.0,0,53,0,73,3,No,10,14,6.9,0.0,20908.5,8.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
